[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.000830, 0.000210, 0.000330, -0.004090, -0.000400, 1.323300, 0.000000, 0.010000, 0 x 45, 0.000000, 0.010000, 190.000000, 64.650000, 64.900000, 90 x 96, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 65.000000, 0.520000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.000850, 0.000210, 0.000070, -0.004840, 0.000080, 1.397440, 0.000000, 0.010000, 0 x 19, 0.000000, 0.010000, 195.000000, 69.650000, 70.000000, 36 x 54, 66.800000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 70.000000, 0.560000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.001420, 0.000210, 0.000340, -0.004810, -0.000280, 1.469720, 1.000000, 0.010000, 0 x 284, 0.000000, 0.010000, 200.000000, 74.650000, 74.950000, 13 x 54, 71.060000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 75.000000, 0.600000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.001240, 0.000210, 0.000680, -0.004790, 0.000070, 1.539140, 0.000000, 0.010000, 0 x 12, 0.000000, 0.010000, 205.000000, 79.650000, 80.000000, 35 x 51, 73.380000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 80.000000, 0.640000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.001310, 0.000180, 0.000750, -0.004980, 0.000410, 1.606960, , 0.000000, 0 x 18, 0.000000, 0.010000, 210.000000, 84.650000, 84.900000, 13 x 42, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 85.000000, 0.680000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.001270, 0.000170, 0.000110, -0.004710, -0.000070, 1.672370, 0.000000, 0.010000, 0 x 18, 0.000000, 0.010000, 215.000000, 89.650000, 89.850000, 1 x 1, 86.200000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 90.000000, 0.720000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.000600, 0.000120, 0.000060, -0.004250, -0.000040, 1.736310, , 0.000000, 0 x 3, 0.000000, 0.010000, 220.000000, 94.650000, 95.000000, 35 x 49, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 95.000000, 0.760000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.001280, 0.000080, -0.000100, -0.004720, 0.000280, 1.798920, , 0.000000, 0 x 18, 0.000000, 0.010000, 225.000000, 99.600000, 99.900000, 9 x 38, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 100.000000, 0.800000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.000730, 0.000130, -0.000130, -0.004640, 0.000080, 1.859390, , 0.000000, 0 x 45, 0.000000, 0.010000, 230.000000, 104.600000, 104.900000, 9 x 38, 93.230000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 105.000000, 0.840000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.000460, 0.000150, 0.000360, -0.004050, 0.000480, 1.918530, , 0.000000, 0 x 3, 0.000000, 0.010000, 235.000000, 109.600000, 109.900000, 6 x 38, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 110.000000, 0.880000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.000760, 0.000120, 0.000470, -0.004850, 0.000380, 1.975620, , 0.000000, 0 x 3, 0.000000, 0.010000, 240.000000, 114.650000, 114.850000, 15 x 6, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 115.000000, 0.920000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.000930, 0.000130, 0.000340, -0.005040, 0.000200, 2.032490, 0.000000, 0.010000, 0 x 18, 0.000000, 0.010000, 245.000000, 119.650000, 119.850000, 15 x 6, 115.100000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 120.000000, 0.960000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-06, 1673038800, 3.000000, 0.001180, 0.000130, 0.000620, -0.004270, 0.000160, 2.087260, 0.000000, 0.010000, 0 x 199, 0.000000, 0.010000, 250.000000, 124.650000, 124.850000, 15 x 34, 121.100000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 125.000000, 1.000000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.988070, 0.000510, 0.006930, -0.079910, 0.013850, 2.617730, 1.000000, 74.600000, 9 x 33, 75.200000, 75.500000, 50.000000, 0.000000, 0.010000, 0 x 30, 0.010000, -0.000870, 0.000080, 0.000600, -0.002340, 0.000000, 1.697620, 736.000000, 75.000000, 0.600000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.990620, 0.000570, 0.005350, -0.060220, 0.015660, 2.236560, , 0.000000, 52 x 20, 70.100000, 70.450000, 55.000000, 0.000000, 0.010000, 0 x 18, 0.000000, -0.000540, 0.000010, 0.000850, -0.002570, -0.000170, 1.529240, , 70.000000, 0.560000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.989290, 0.000660, 0.006360, -0.058630, 0.016770, 2.008060, 0.000000, 76.650000, 114 x 9, 65.100000, 65.450000, 60.000000, 0.000000, 0.010000, 0 x 17, 0.000000, -0.000890, 0.000060, 0.000700, -0.002170, 0.000000, 1.374790, , 65.000000, 0.520000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.983850, 0.000940, 0.008740, -0.079790, 0.018550, 1.932430, , 0.000000, 37 x 37, 60.200000, 60.550000, 65.000000, 0.000000, 0.010000, 0 x 15, 0.010000, -0.000860, 0.000110, 0.000960, -0.001940, -0.000520, 1.232730, 1.000000, 60.000000, 0.480000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.983500, 0.001130, 0.009000, -0.072920, 0.019860, 1.700750, , 0.000000, 1 x 40, 55.200000, 55.500000, 70.000000, 0.000000, 0.010000, 0 x 13, 0.020000, -0.001150, 0.000110, 0.000170, -0.001950, -0.000510, 1.100660, 1.000000, 55.000000, 0.440000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.982170, 0.001360, 0.009440, -0.070480, 0.021110, 1.512960, 0.000000, 52.640000, 41 x 13, 50.200000, 50.500000, 75.000000, 0.000000, 0.020000, 0 x 129, 0.010000, -0.001480, 0.000230, 0.001490, -0.004200, 0.000000, 1.039950, 4.000000, 50.000000, 0.400000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.975660, 0.001890, 0.011910, -0.084380, 0.022820, 1.404990, 0.000000, 54.700000, 37 x 48, 45.250000, 45.600000, 80.000000, 0.010000, 0.020000, 10 x 184, 0.010000, -0.002530, 0.000400, 0.001250, -0.006030, 0.000000, 0.953440, 101.000000, 45.000000, 0.360000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.978860, 0.002050, 0.010950, -0.066220, 0.023950, 1.172190, , 0.000000, 1 x 13, 40.200000, 40.500000, 85.000000, 0.010000, 0.030000, 536 x 760, 0.020000, -0.003350, 0.000560, 0.002560, -0.007460, -0.000350, 0.858140, 14.000000, 40.000000, 0.320000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.970900, 0.002910, 0.014390, -0.079440, 0.025210, 1.071810, , 0.000000, 36 x 49, 35.250000, 35.600000, 90.000000, 0.020000, 0.030000, 582 x 79, 0.020000, -0.004580, 0.000830, 0.003360, -0.008710, -0.000330, 0.761070, 78.000000, 35.000000, 0.280000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.971320, 0.003470, 0.013820, -0.067230, 0.026910, 0.884130, , 0.000000, 49 x 13, 30.200000, 30.550000, 95.000000, 0.030000, 0.050000, 1763 x 247, 0.050000, -0.008150, 0.001520, 0.004800, -0.013490, -0.000020, 0.684140, 302.000000, 30.000000, 0.240000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.956490, 0.005390, 0.019510, -0.082420, 0.027890, 0.795620, 15.000000, 24.550000, 90 x 60, 25.350000, 25.600000, 100.000000, 0.070000, 0.080000, 1119 x 793, 0.070000, -0.015380, 0.002920, 0.008070, -0.021420, -0.000550, 0.622000, 382.000000, 25.000000, 0.200000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.958390, 0.005520, 0.019060, -0.077160, 0.027940, 0.753350, , 0.000000, 110 x 2, 24.350000, 24.550000, 101.000000, 0.080000, 0.090000, 293 x 421, 0.100000, -0.017620, 0.003330, 0.008810, -0.024270, -0.000270, 0.609380, 308.000000, 24.000000, 0.192000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.951430, 0.006240, 0.021760, -0.084960, 0.028490, 0.748110, 6.000000, 23.100000, 1 x 1, 23.400000, 23.600000, 102.000000, 0.090000, 0.100000, 691 x 204, 0.100000, -0.019440, 0.003710, 0.009890, -0.025730, -0.001090, 0.594810, 35.000000, 23.000000, 0.184000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.950180, 0.006720, 0.021920, -0.083940, 0.028750, 0.718310, 11.000000, 22.000000, 42 x 39, 22.400000, 22.600000, 103.000000, 0.100000, 0.110000, 1108 x 41, 0.110000, -0.021570, 0.004230, 0.011260, -0.028380, -0.000560, 0.579850, 52.000000, 22.000000, 0.176000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.941180, 0.007610, 0.024790, -0.094710, 0.027840, 0.720490, 14.000000, 21.150000, 2 x 41, 21.450000, 21.700000, 104.000000, 0.120000, 0.130000, 597 x 455, 0.170000, -0.025850, 0.004890, 0.012650, -0.031980, -0.001230, 0.571220, 247.000000, 21.000000, 0.168000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.944060, 0.007910, 0.023980, -0.085870, 0.028180, 0.670730, 0.000000, 25.500000, 134 x 36, 20.400000, 20.650000, 105.000000, 0.130000, 0.140000, 1877 x 1, 0.130000, -0.029020, 0.005510, 0.014220, -0.033700, -0.000910, 0.553460, 269.000000, 20.000000, 0.160000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.934390, 0.008930, 0.027560, -0.096110, 0.028610, 0.669640, , 0.000000, 118 x 40, 19.450000, 19.750000, 106.000000, 0.160000, 0.170000, 1176 x 299, 0.190000, -0.034880, 0.006510, 0.016470, -0.039380, -0.001550, 0.548410, 122.000000, 19.000000, 0.152000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.937140, 0.009340, 0.026980, -0.087430, 0.029290, 0.620650, , 0.000000, 52 x 33, 18.450000, 18.650000, 107.000000, 0.190000, 0.210000, 1001 x 842, 0.190000, -0.040770, 0.007640, 0.019420, -0.044910, -0.001530, 0.541420, 93.000000, 18.000000, 0.144000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.923930, 0.010710, 0.031040, -0.100670, 0.028280, 0.625830, 26.000000, 17.250000, 97 x 114, 17.500000, 17.800000, 108.000000, 0.230000, 0.240000, 269 x 396, 0.260000, -0.048430, 0.008730, 0.021610, -0.049990, -0.001570, 0.532310, 253.000000, 17.000000, 0.136000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.918180, 0.011740, 0.032250, -0.102410, 0.029160, 0.602750, , 0.000000, 113 x 39, 16.550000, 16.800000, 109.000000, 0.270000, 0.280000, 254 x 179, 0.270000, -0.055560, 0.010060, 0.023980, -0.055580, -0.001770, 0.522310, 851.000000, 16.000000, 0.128000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.906680, 0.013060, 0.035910, -0.109790, 0.028780, 0.593650, 108.000000, 15.400000, 130 x 46, 15.650000, 15.850000, 110.000000, 0.320000, 0.330000, 888 x 42, 0.320000, -0.065180, 0.011510, 0.027240, -0.062380, -0.002040, 0.514410, 1114.000000, 15.000000, 0.120000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.902340, 0.014270, 0.037150, -0.108350, 0.028870, 0.562710, 15.000000, 14.250000, 107 x 33, 14.650000, 14.850000, 111.000000, 0.380000, 0.390000, 250 x 408, 0.380000, -0.076000, 0.013280, 0.030660, -0.069300, -0.002650, 0.506060, 167.000000, 14.000000, 0.112000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.885280, 0.016070, 0.041410, -0.120150, 0.028500, 0.562600, , 0.000000, 178 x 72, 13.700000, 14.050000, 112.000000, 0.450000, 0.460000, 368 x 309, 0.450000, -0.089180, 0.015080, 0.034880, -0.076890, -0.003580, 0.498320, 250.000000, 13.000000, 0.104000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.877690, 0.017740, 0.043630, -0.120250, 0.028010, 0.535680, 14.000000, 12.500000, 1332 x 408, 12.750000, 13.050000, 113.000000, 0.540000, 0.560000, 871 x 293, 0.520000, -0.104510, 0.017220, 0.039370, -0.086510, -0.003990, 0.493290, 188.000000, 12.000000, 0.096000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.857470, 0.019710, 0.048570, -0.132340, 0.028430, 0.534190, 4.000000, 12.350000, 652 x 616, 11.950000, 12.150000, 114.000000, 0.650000, 0.660000, 171 x 55, 0.650000, -0.122010, 0.019390, 0.043640, -0.095730, -0.004950, 0.487250, 3676.000000, 11.000000, 0.088000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.843260, 0.021780, 0.051200, -0.135810, 0.027980, 0.514510, 41.000000, 10.650000, 89 x 485, 11.050000, 11.200000, 115.000000, 0.770000, 0.790000, 358 x 283, 0.770000, -0.142390, 0.021800, 0.048450, -0.106350, -0.005880, 0.482200, 1935.000000, 10.000000, 0.080000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.821650, 0.024070, 0.055810, -0.144850, 0.026840, 0.507360, 20.000000, 9.750000, 160 x 343, 10.200000, 10.350000, 116.000000, 0.920000, 0.930000, 87 x 14, 0.910000, -0.164360, 0.024300, 0.053440, -0.115430, -0.006530, 0.475800, 571.000000, 9.000000, 0.072000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.794180, 0.026180, 0.061390, -0.157930, 0.026220, 0.508200, 126.000000, 9.500000, 57 x 659, 9.400000, 9.600000, 117.000000, 1.090000, 1.110000, 145 x 268, 1.090000, -0.189980, 0.026930, 0.057970, -0.126230, -0.007700, 0.472330, 636.000000, 8.000000, 0.064000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.770820, 0.028670, 0.064920, -0.162160, 0.025710, 0.493260, 183.000000, 8.690000, 117 x 100, 8.600000, 8.700000, 118.000000, 1.280000, 1.300000, 176 x 52, 1.270000, -0.217230, 0.029520, 0.063150, -0.134280, -0.007780, 0.465830, 423.000000, 7.000000, 0.056000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.743720, 0.031180, 0.069190, -0.168330, 0.024820, 0.482540, 33.000000, 7.700000, 120 x 139, 7.800000, 7.900000, 119.000000, 1.520000, 1.530000, 2 x 42, 1.500000, -0.248200, 0.031960, 0.068340, -0.144700, -0.009260, 0.462510, 441.000000, 6.000000, 0.048000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.712590, 0.033410, 0.073310, -0.175880, 0.024530, 0.475790, 299.000000, 7.150000, 269 x 188, 7.050000, 7.150000, 120.000000, 1.770000, 1.790000, 13 x 66, 1.750000, -0.281590, 0.034440, 0.072700, -0.151740, -0.010830, 0.457740, 7861.000000, 5.000000, 0.040000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.678290, 0.035530, 0.077070, -0.182780, 0.022820, 0.471290, 33.000000, 6.310000, 635 x 548, 6.350000, 6.450000, 121.000000, 2.060000, 2.080000, 307 x 24, 2.040000, -0.317070, 0.036790, 0.076010, -0.158420, -0.011560, 0.452810, 440.000000, 4.000000, 0.032000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.641960, 0.037460, 0.079810, -0.186870, 0.022030, 0.465090, 33.000000, 5.720000, 91 x 110, 5.700000, 5.750000, 122.000000, 2.390000, 2.410000, 65 x 49, 2.390000, -0.354430, 0.038820, 0.080110, -0.164180, -0.012900, 0.448440, 605.000000, 3.000000, 0.024000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.603730, 0.038970, 0.082890, -0.191320, 0.020930, 0.461500, 135.000000, 4.850000, 698 x 870, 5.050000, 5.150000, 123.000000, 2.760000, 2.780000, 60 x 47, 2.740000, -0.394100, 0.040520, 0.082070, -0.168060, -0.014430, 0.444320, 825.000000, 2.000000, 0.016000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.564010, 0.040300, 0.083880, -0.191920, 0.018930, 0.455120, 674.000000, 4.550000, 833 x 942, 4.450000, 4.550000, 124.000000, 3.150000, 3.200000, 419 x 748, 3.150000, -0.435070, 0.041990, 0.084120, -0.170250, -0.016050, 0.439630, 1890.000000, 1.000000, 0.008000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.523690, 0.041450, 0.085710, -0.190380, 0.018010, 0.448280, 2047.000000, 4.050000, 1080 x 32, 3.900000, 3.950000, 125.000000, 3.600000, 3.650000, 47 x 1884, 3.550000, -0.477500, 0.043040, 0.085650, -0.169290, -0.017550, 0.435850, 3923.000000, 0.000000, 0.000000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.481570, 0.041860, 0.085310, -0.188660, 0.017100, 0.444700, 2529.000000, 3.500000, 66 x 893, 3.400000, 3.450000, 126.000000, 4.050000, 4.100000, 756 x 47, 4.050000, -0.522000, 0.043900, 0.085600, -0.164950, -0.019120, 0.426520, 727.000000, 1.000000, 0.008000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.439040, 0.041990, 0.084630, -0.183420, 0.015510, 0.437310, 1693.000000, 2.990000, 113 x 19, 2.920000, 2.950000, 127.000000, 4.600000, 4.650000, 90 x 454, 4.590000, -0.565130, 0.043710, 0.084530, -0.161370, -0.020900, 0.423670, 286.000000, 2.000000, 0.016000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.397310, 0.041520, 0.083000, -0.176860, 0.014190, 0.433580, 1452.000000, 2.540000, 18 x 56, 2.500000, 2.520000, 128.000000, 5.150000, 5.200000, 610 x 73, 5.120000, -0.610930, 0.043510, 0.082170, -0.153100, -0.021990, 0.415970, 395.000000, 3.000000, 0.024000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.354290, 0.040710, 0.079280, -0.167590, 0.012650, 0.426570, 615.000000, 2.170000, 75 x 21, 2.100000, 2.120000, 129.000000, 5.700000, 5.800000, 1236 x 686, 5.700000, -0.656810, 0.042990, 0.078670, -0.141710, -0.022780, 0.405920, 425.000000, 4.000000, 0.032000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.314490, 0.039130, 0.075690, -0.156880, 0.011100, 0.423080, 4443.000000, 1.790000, 134 x 203, 1.760000, 1.780000, 130.000000, 6.400000, 6.500000, 810 x 830, 6.450000, -0.697340, 0.040910, 0.074880, -0.132810, -0.023530, 0.405700, 1303.000000, 5.000000, 0.040000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.275250, 0.037260, 0.071130, -0.146110, 0.010150, 0.418760, 534.000000, 1.510000, 45 x 128, 1.460000, 1.480000, 131.000000, 7.100000, 7.200000, 277 x 110, 7.270000, -0.738320, 0.038860, 0.069790, -0.120850, -0.023870, 0.399510, 147.000000, 6.000000, 0.048000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.238720, 0.034960, 0.066130, -0.133440, 0.008390, 0.414020, 799.000000, 1.210000, 62 x 3, 1.200000, 1.210000, 132.000000, 7.850000, 7.950000, 196 x 144, 8.030000, -0.777100, 0.036270, 0.063340, -0.107730, -0.024180, 0.395220, 287.000000, 7.000000, 0.056000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.204960, 0.032270, 0.060410, -0.120240, 0.007400, 0.410380, 1597.000000, 0.990000, 565 x 17, 0.970000, 0.990000, 133.000000, 8.600000, 8.650000, 88 x 42, 8.600000, -0.819960, 0.033390, 0.055640, -0.088670, -0.024450, 0.380460, 193.000000, 8.000000, 0.064000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.175370, 0.029370, 0.055690, -0.108340, 0.006470, 0.408770, 1971.000000, 0.820000, 493 x 120, 0.790000, 0.810000, 134.000000, 9.300000, 9.500000, 1165 x 150, 10.000000, -0.860980, 0.029750, 0.047070, -0.069310, -0.022890, 0.364740, 64.000000, 9.000000, 0.072000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.148050, 0.026490, 0.049860, -0.095350, 0.005540, 0.407500, 1565.000000, 0.650000, 171 x 209, 0.640000, 0.650000, 135.000000, 10.150000, 10.350000, 849 x 257, 10.250000, -0.893450, 0.025340, 0.038670, -0.053850, -0.021220, 0.356430, 349.000000, 10.000000, 0.080000
1672779600, 2023-01-03 16:00, 2023-01-03, 16.000000, 125.010000, 2023-01-13, 1673643600, 10.000000, 0.124450, 0.023540, 0.043580, -0.084200, 0.004600, 0.406860, 1091.000000, 0.530000, 235 x 191, 0.520000, 0.530000, 136.000000, 11.050000, 11.200000, 699 x 35, 11.620000, -0.923830, 0.020170, 0.029400, -0.038640, -0.016770, 0.343520, 94.000000, 11.000000, 0.088000
